Name,Location,Year,Kilometers_Driven,Owner_Type,Engine_CC,Power_bhp,Seats,Selling_Price_Lakh,Mileage_kmpl,Fuel_Type_Petrol,Transmission_Manual,Car_Age,Kms_per_Year,Is_Luxury,Price_per_bhp
Maruti Ritz VDi,Kochi,2015,57034,First,1248,73.94,5.0,4.38,23.2,False,True,10,5703.4,False,0.06
Maruti Ciaz ZDi Plus SHVS,Kochi,2016,40810,First,1248,88.5,5.0,7.9,28.09,False,True,9,4534.44,False,0.09
Hyundai Santro Xing GL,Bangalore,2008,35268,Second,1086,62.0,5.0,1.88,0.0,True,True,17,2074.59,False,0.03
Maruti Baleno Delta CVT,Coimbatore,2018,34630,First,1197,83.1,5.0,7.29,21.4,True,False,7,4947.14,False,0.09
Ford Fiesta Diesel Titanium Plus,Hyderabad,2012,45122,First,1498,88.7,5.0,6.0,23.5,False,True,13,3470.92,False,0.07
Mahindra XUV500 W8 2WD,Chennai,2011,126000,Third,2179,140.0,7.0,6.7,16.0,False,True,14,9000.0,False,0.05
Maruti Alto LXi,Jaipur,2009,63000,First,796,46.3,5.0,1.5,19.7,True,True,16,3937.5,False,0.03
Mini Cooper 3 DOOR D,Kochi,2016,32298,First,1496,113.98,4.0,23.8,20.7,False,False,9,3588.67,False,0.21
Mahindra XUV500 W8 4WD,Kochi,2014,63288,First,2179,140.0,7.0,7.77,15.1,False,True,11,5753.45,False,0.06
Hyundai Santro Xing GLS,Coimbatore,2012,43337,First,1086,62.1,5.0,3.32,17.92,True,True,13,3333.62,False,0.05
Maruti Swift VDI,Kochi,2015,46561,First,1248,74.0,5.0,4.94,22.9,False,True,10,4656.1,False,0.07
Mercedes-Benz A Class A180 CDI,Delhi,2013,34000,Second,2143,107.3,5.0,11.0,20.0,False,False,12,2833.33,True,0.1
Renault KWID RXT,Hyderabad,2016,48000,First,799,53.3,5.0,3.4,25.17,True,True,9,5333.33,False,0.06
Maruti Swift VDI,Kochi,2013,56263,First,1248,74.0,5.0,4.17,22.9,False,True,12,4688.58,False,0.06
Maruti Zen LXI,Hyderabad,2005,84060,Second,993,60.0,5.0,1.25,17.3,True,True,20,4203.0,False,0.02
Hyundai Grand i10 Magna AT,Mumbai,2016,9000,First,1197,82.0,5.0,5.45,18.9,True,False,9,1000.0,False,0.07
Tata Manza Aura Quadrajet BS IV,Jaipur,2012,79000,First,1248,88.8,5.0,2.59,21.12,False,True,13,6076.92,False,0.03
Mahindra XUV500 W10 AWD,Pune,2015,87900,First,2179,140.0,7.0,12.01,16.0,False,True,10,8790.0,False,0.09
Maruti Swift Dzire 1.2 Vxi BSIV,Delhi,2010,72425,Second,1197,85.8,5.0,2.45,17.5,True,True,15,4828.33,False,0.03
Audi Q3 35 TDI Quattro Premium Plus,Bangalore,2015,38000,First,1968,174.33,5.0,29.0,15.73,False,False,10,3800.0,True,0.17
Mercedes-Benz New C-Class C 220 CDI Elegance AT,Hyderabad,2010,107000,First,2143,170.0,5.0,11.99,14.84,False,False,15,7133.33,True,0.07
Honda City i VTEC CVT VX,Delhi,2015,51000,First,1497,117.3,5.0,7.9,18.0,True,False,10,5100.0,False,0.07
Toyota Innova 2.5 GX 7 STR,Pune,2010,140000,Third,2494,102.0,7.0,6.25,12.8,False,True,15,9333.33,False,0.06
Chevrolet Beat LT,Pune,2011,48000,Second,1199,79.4,5.0,1.8,18.6,True,True,14,3428.57,False,0.02
Honda Jazz 1.2 S i VTEC,Mumbai,2015,31000,First,1199,88.7,5.0,4.9,18.7,True,True,10,3100.0,False,0.06
Nissan Micra XL Primo,Jaipur,2010,75055,First,1198,75.0,5.0,2.25,18.06,True,True,15,5003.67,False,0.03
Maruti Ciaz AT ZXi,Coimbatore,2017,51210,First,1373,91.1,5.0,8.89,19.12,True,False,8,6401.25,False,0.1
Toyota Fortuner 4x2 AT,Mumbai,2012,87000,First,2982,168.5,7.0,15.0,12.55,False,False,13,6692.31,False,0.09
Ford Aspire Ambiente Diesel,Kolkata,2018,17000,First,1498,99.0,5.0,5.65,26.1,False,True,7,2428.57,False,0.06
Maruti Ertiga ZDI,Jaipur,2014,57000,First,1248,88.8,7.0,7.0,20.77,False,True,11,5181.82,False,0.08
Maruti Alto 800 LXI,Hyderabad,2016,9370,First,796,47.3,5.0,2.95,22.74,True,True,9,1041.11,False,0.06
Honda Brio V MT,Chennai,2013,53226,First,1198,86.8,5.0,3.3,19.4,True,True,12,4435.5,False,0.04
Hyundai Verna Transform CRDi VGT SX ABS,Hyderabad,2010,120000,Second,1493,110.0,5.0,3.5,16.2,False,True,15,8000.0,False,0.03
Honda City 1.5 GXI,Jaipur,2007,75055,First,1493,100.0,5.0,2.3,12.8,True,True,18,4169.72,False,0.02
Hyundai Creta 1.6 CRDi SX,Coimbatore,2017,37247,First,1582,126.2,5.0,13.69,19.67,False,True,8,4655.88,False,0.11
Toyota Etios Liva GD,Delhi,2013,64000,First,1364,67.06,5.0,3.1,23.59,False,True,12,5333.33,False,0.05
Hyundai Sonata Transform 2.4 GDi MT,Mumbai,2014,12000,First,2359,198.25,5.0,12.75,13.44,True,True,11,1090.91,False,0.06
Hyundai Creta 1.6 CRDi SX Option,Pune,2017,40158,First,1582,126.2,5.0,13.75,19.67,False,True,8,5019.75,False,0.11
Honda Jazz 1.2 SV i VTEC,Chennai,2017,11000,First,1199,88.7,5.0,6.75,18.7,True,True,8,1375.0,False,0.08
Volkswagen Vento Diesel Comfortline,Chennai,2014,70010,First,1598,103.6,5.0,5.25,20.54,False,True,11,6364.55,False,0.05
Mahindra XUV500 W6 2WD,Mumbai,2015,82000,First,2179,140.0,7.0,8.75,16.0,False,True,10,8200.0,False,0.06
Mahindra TUV 300 2015-2019 T8,Kochi,2017,57259,First,1493,100.0,7.0,8.87,18.49,False,True,8,7157.38,False,0.09
Honda Accord 2001-2003 2.3 VTi L AT,Bangalore,2010,84000,Second,2354,142.0,5.0,6.5,11.1,True,False,15,5600.0,False,0.05
Maruti Ertiga VDI,Pune,2012,168000,First,1248,88.76,7.0,4.5,20.77,False,True,13,12923.08,False,0.05
Mahindra Ssangyong Rexton RX5,Hyderabad,2012,73670,First,2696,162.0,7.0,12.5,12.83,False,True,13,5666.92,False,0.08
Toyota Fortuner 4x2 AT,Delhi,2014,89540,First,2982,168.5,7.0,16.8,12.55,False,False,11,8140.0,False,0.1
Maruti Ertiga ZDI,Hyderabad,2016,85423,First,1248,88.8,7.0,8.75,20.77,False,True,9,9491.44,False,0.1
Hyundai Elantra CRDi SX AT,Pune,2013,48823,First,1582,126.24,5.0,8.5,19.5,False,False,12,4068.58,False,0.07
Hyundai i10 Magna 1.2,Kolkata,2011,35082,First,1197,78.9,5.0,2.21,20.36,True,True,14,2505.86,False,0.03
Maruti Omni MPI STD BSIV,Jaipur,2012,126000,First,796,34.2,5.0,1.6,16.8,True,True,13,9692.31,False,0.05
Honda Amaze VX AT i-Vtech,Delhi,2016,19000,First,1198,86.7,5.0,6.25,15.5,True,False,9,2111.11,False,0.07
Honda Civic 2006-2010 1.8 V AT,Mumbai,2007,69000,Second,1799,130.0,5.0,2.25,12.9,True,False,18,3833.33,False,0.02
Mercedes-Benz CLA 200 CDI Sport,Kochi,2019,29836,First,2143,136.0,5.0,25.75,17.9,False,False,6,4972.67,True,0.19
Skoda Superb 1.8 TFSI MT,Ahmedabad,2010,48002,Second,1798,157.8,5.0,6.75,13.14,True,True,15,3200.13,False,0.04
Maruti Ciaz ZDi Plus SHVS,Ahmedabad,2015,52324,First,1248,88.5,5.0,6.25,28.09,False,True,10,5232.4,False,0.07
Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,2013,65000,First,1498,89.84,5.0,5.1,22.7,False,True,12,5416.67,False,0.06
Mercedes-Benz M-Class ML 320 CDI,Mumbai,2009,66000,Second,2987,224.34,5.0,10.75,8.7,False,False,16,4125.0,True,0.05
Hyundai Grand i10 CRDi Sportz,Hyderabad,2016,75700,First,1120,70.0,5.0,5.7,24.0,False,True,9,8411.11,False,0.08
Volkswagen Vento Diesel Breeze,Bangalore,2013,43000,First,1598,105.0,5.0,5.95,20.5,False,True,12,3583.33,False,0.06
Chevrolet Beat Diesel LT,Kochi,2012,42706,First,936,56.3,5.0,2.4,25.44,False,True,13,3285.08,False,0.04
Mahindra Quanto C6,Mumbai,2013,35000,First,1493,100.0,7.0,3.49,17.21,False,True,12,2916.67,False,0.03
Hyundai i10 Asta 1.2 AT with Sunroof,Hyderabad,2011,54348,First,1197,80.0,5.0,4.0,19.2,True,False,14,3882.0,False,0.05
Toyota Etios Liva 1.4 GD,Delhi,2013,84000,First,1364,67.04,5.0,3.85,23.59,False,True,12,7000.0,False,0.06
Toyota Corolla Altis 2008-2013 1.8 VL AT,Mumbai,2010,63298,First,1794,138.1,5.0,3.95,14.53,True,False,15,4219.87,False,0.03
Hyundai i10 Magna 1.2,Jaipur,2013,75049,Second,1197,78.9,5.0,3.0,20.36,True,True,12,6254.08,False,0.04
Ford Figo Aspire 1.2 Ti-VCT Titanium,Kochi,2018,24237,First,1196,86.8,5.0,6.7,18.16,True,True,7,3462.43,False,0.08
Maruti Ritz ZXi,Coimbatore,2016,22767,First,1197,85.8,5.0,6.14,18.5,True,True,9,2529.67,False,0.07
Hyundai i20 Sportz AT 1.4,Bangalore,2012,58000,Second,1396,98.6,5.0,4.4,15.0,True,False,13,4461.54,False,0.04
Maruti Swift Dzire LDI,Pune,2017,57000,First,1248,74.0,5.0,4.25,26.59,False,True,8,7125.0,False,0.06
BMW 7 Series 2007-2012 750Li,Kochi,2010,50161,First,4395,402.0,5.0,25.93,8.77,True,False,15,3344.07,True,0.06
Maruti S Cross DDiS 320 Alpha,Kolkata,2016,45000,First,1598,118.0,5.0,7.0,22.7,False,True,9,5000.0,False,0.06
Toyota Fortuner 4x4 AT,Coimbatore,2017,68319,First,2982,168.5,7.0,25.12,12.55,False,False,8,8539.88,False,0.15
Hyundai EON 1.0 Magna Plus Option O,Kochi,2017,30711,First,998,68.05,5.0,4.45,20.3,True,True,8,3838.88,False,0.07
Hyundai i20 1.4 CRDi Magna,Kolkata,2011,38277,First,1396,90.0,5.0,2.4,21.9,False,True,14,2734.07,False,0.03
Volkswagen Vento Diesel Highline,Pune,2012,115000,Second,1598,103.6,5.0,4.33,20.54,False,True,13,8846.15,False,0.04
Maruti Swift Dzire VXi AT,Coimbatore,2017,46849,First,1197,83.14,5.0,6.93,18.5,True,False,8,5856.12,False,0.08
Hyundai i20 Magna 1.4 CRDi,Ahmedabad,2014,64000,First,1396,90.0,5.0,4.25,21.9,False,True,11,5818.18,False,0.05
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Pune,2010,130923,First,2143,203.0,5.0,12.5,14.21,False,False,15,8728.2,True,0.06
Hyundai Grand i10 Sportz,Chennai,2015,15000,First,1197,82.0,5.0,4.9,18.9,True,True,10,1500.0,False,0.06
Hyundai i20 1.4 CRDi Sportz,Mumbai,2014,32720,First,1396,90.0,5.0,4.5,23.0,False,True,11,2974.55,False,0.05
Renault KWID RXT,Jaipur,2016,12500,First,799,53.3,5.0,3.0,25.17,True,True,9,1388.89,False,0.06
Hyundai Xcent 1.2 Kappa AT SX Option,Chennai,2015,59800,First,1197,82.0,5.0,5.8,16.9,True,False,10,5980.0,False,0.07
Volkswagen Vento Petrol Highline,Pune,2011,54211,First,1598,103.6,5.0,3.33,15.04,True,True,14,3872.21,False,0.03
Chevrolet Cruze LTZ AT,Kochi,2015,62242,First,1998,163.7,5.0,6.62,14.39,False,False,10,6224.2,False,0.04
Nissan Terrano XL 110 PS,Mumbai,2015,54000,Second,1461,108.5,5.0,5.75,19.01,False,True,10,5400.0,False,0.05
Hyundai Verna 1.6 SX,Hyderabad,2012,65000,First,1582,126.32,5.0,6.2,22.32,False,True,13,5000.0,False,0.05
Maruti Celerio VXI AMT,Chennai,2015,55000,First,998,67.04,5.0,3.5,23.1,True,False,10,5500.0,False,0.05
Maruti Wagon R LXI,Pune,2010,71000,First,998,67.1,5.0,2.0,18.9,True,True,15,4733.33,False,0.03
Hyundai i20 Magna Optional 1.4 CRDi,Chennai,2012,70000,First,1396,88.8,5.0,4.0,21.9,False,True,13,5384.62,False,0.05
Audi A4 1.8 TFSI,Mumbai,2011,53000,First,1781,163.2,5.0,9.5,12.3,True,False,14,3785.71,True,0.06
BMW X1 sDrive20d,Mumbai,2013,43000,First,1995,184.0,5.0,17.5,17.05,False,False,12,3583.33,True,0.1
Skoda Rapid 1.6 MPI AT Elegance Plus,Mumbai,2015,54000,First,1598,103.52,5.0,6.11,14.3,True,False,10,5400.0,False,0.06
Hyundai i10 Magna,Ahmedabad,2014,51000,First,1197,78.9,5.0,3.75,20.36,True,True,11,4636.36,False,0.05
Mitsubishi Pajero 2.8 GLX CRZ,Hyderabad,2007,78000,Second,2835,107.2,6.0,6.2,10.5,False,True,18,4333.33,False,0.06
Honda City i DTEC SV,Mumbai,2014,25000,First,1498,98.6,5.0,6.15,26.0,False,True,11,2272.73,False,0.06
Maruti Alto K10 2010-2014 VXI,Pune,2012,12600,First,998,67.1,5.0,2.4,20.92,True,True,13,969.23,False,0.04
Maruti Swift Ldi BSIII,Pune,2009,80000,Fourth & Above,1248,75.0,5.0,2.15,17.8,False,True,16,5000.0,False,0.03
Hyundai Grand i10 Magna,Kolkata,2016,21000,First,1197,82.0,5.0,3.75,18.9,True,True,9,2333.33,False,0.05
Ford Figo Petrol ZXI,Mumbai,2011,32000,Second,1196,70.0,5.0,2.15,15.6,True,True,14,2285.71,False,0.03
Hyundai Grand i10 SportZ Edition,Bangalore,2015,50000,First,1197,81.86,5.0,4.75,18.9,True,True,10,5000.0,False,0.06
Maruti SX4 Vxi BSIV,Mumbai,2010,47500,First,1586,103.3,5.0,2.45,15.5,True,True,15,3166.67,False,0.02
Honda City i-VTEC VX,Mumbai,2017,7500,First,1497,117.3,5.0,11.15,17.4,True,True,8,937.5,False,0.1
Renault Duster 110PS Diesel RxZ AMT,Jaipur,2016,68163,First,1461,108.45,5.0,8.9,19.6,False,False,9,7573.67,False,0.08
Honda Amaze S i-Dtech,Ahmedabad,2014,61000,First,1498,98.6,5.0,4.35,25.8,False,True,11,5545.45,False,0.04
Toyota Innova 2.5 Z Diesel 7 Seater,Jaipur,2015,100000,Second,2494,100.6,7.0,12.0,12.99,False,True,10,10000.0,False,0.12
BMW 3 Series 320d Highline,Mumbai,2009,61500,Second,1995,181.0,5.0,8.5,16.07,False,False,16,3843.75,True,0.05
Hyundai i10 Magna 1.1 iTech SE,Kochi,2017,42883,First,1086,68.05,5.0,4.27,19.81,True,True,8,5360.38,False,0.06
Renault Duster 85PS Diesel RxL Optional with Nav,Jaipur,2012,97000,Second,1461,83.8,5.0,4.25,20.45,False,True,13,7461.54,False,0.05
Mitsubishi Outlander 2.4,Bangalore,2010,39525,First,2360,170.0,5.0,9.25,11.3,True,False,15,2635.0,False,0.05
Maruti Vitara Brezza LDi,Kochi,2017,35384,First,1248,88.5,5.0,8.61,24.3,False,True,8,4423.0,False,0.1
Mercedes-Benz R-Class R350 CDI 4MATIC,Hyderabad,2010,46000,First,2987,261.0,7.0,28.0,11.8,False,False,15,3066.67,True,0.11
Ford EcoSport 1.5 Diesel Titanium,Coimbatore,2018,32189,First,1498,98.96,5.0,9.25,23.0,False,True,7,4598.43,False,0.09
Hyundai Verna 1.6 CRDI AT SX Option,Chennai,2016,27000,First,1582,126.2,5.0,8.6,19.08,False,False,9,3000.0,False,0.07
Volkswagen Polo 1.2 MPI Highline,Coimbatore,2018,22734,First,1198,74.0,5.0,7.53,16.47,True,True,7,3247.71,False,0.1
Renault Duster 110PS Diesel RxL,Mumbai,2014,58002,First,1461,108.45,5.0,5.75,19.64,False,True,11,5272.91,False,0.05
Honda Brio S Option AT,Chennai,2012,31500,First,1198,86.8,5.0,4.15,16.5,True,False,13,2423.08,False,0.05
Ford Figo 2015-2019 1.2P Titanium MT,Coimbatore,2017,30933,First,1196,86.8,5.0,5.84,18.16,True,True,8,3866.62,False,0.07
Audi A6 2.0 TDI Design Edition,Kolkata,2012,27090,First,1968,187.74,5.0,16.5,18.53,False,False,13,2083.85,True,0.09
BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Mumbai,2015,29500,First,2993,258.0,7.0,43.0,15.97,False,False,10,2950.0,True,0.17
Hyundai i10 Sportz Option,Pune,2013,45000,First,1197,78.9,5.0,3.55,20.36,True,True,12,3750.0,False,0.04
Hyundai i20 1.2 Asta Option,Hyderabad,2018,11691,First,1197,81.83,5.0,8.9,18.6,True,True,7,1670.14,False,0.11
Skoda Octavia L and K 1.9 TDI MT,Hyderabad,2006,121000,Second,1896,90.0,5.0,2.5,16.4,False,True,19,6368.42,False,0.03
Hyundai Verna Transform SX VGT CRDi,Hyderabad,2010,118077,First,1493,110.0,5.0,3.85,16.2,False,True,15,7871.8,False,0.04
Hyundai Verna 1.6 SX VTVT (O) AT,Chennai,2012,36300,Third,1591,121.4,5.0,7.5,17.1,True,False,13,2792.31,False,0.06
Hyundai Getz GVS,Mumbai,2005,90000,Second,1341,61.0,5.0,1.8,15.3,True,True,20,4500.0,False,0.03
Ford Figo Diesel EXI,Chennai,2010,78000,First,1399,68.0,5.0,2.25,20.0,False,True,15,5200.0,False,0.03
Audi A6 2011-2015 35 TDI Technology,Mumbai,2015,42000,First,1968,174.33,5.0,24.25,17.68,False,False,10,4200.0,True,0.14
Volkswagen Polo 1.2 MPI Highline,Mumbai,2015,27000,First,1198,74.0,5.0,4.35,16.47,True,True,10,2700.0,False,0.06
BMW X1 sDrive20d,Kolkata,2012,22000,First,1995,184.0,5.0,11.5,17.05,False,False,13,1692.31,True,0.06
Honda City i VTEC SV,Kolkata,2014,49000,First,1497,117.3,5.0,4.75,17.4,True,True,11,4454.55,False,0.04
Hyundai i20 Sportz Option Diesel,Hyderabad,2012,42600,First,1396,90.0,5.0,4.99,23.0,False,True,13,3276.92,False,0.06
Honda Jazz 1.2 V CVT i VTEC,Coimbatore,2018,12794,First,1199,88.7,5.0,9.15,19.0,True,False,7,1827.71,False,0.1
Honda CR-V 2.4 AT,Hyderabad,2014,88046,First,2354,152.0,5.0,13.99,10.1,True,False,11,8004.18,False,0.09
Mercedes-Benz A Class A180 CDI,Bangalore,2014,8000,Second,2143,107.3,5.0,19.75,20.0,False,False,11,727.27,True,0.18
Mahindra XUV500 AT W10 AWD,Coimbatore,2018,82739,First,2179,140.0,7.0,16.77,16.0,False,False,7,11819.86,False,0.12
Mahindra Bolero SLX 2WD,Bangalore,2006,193000,Third,2523,63.0,7.0,2.5,13.6,False,True,19,10157.89,False,0.04
Renault Scala RxL AT,Mumbai,2013,7000,First,1498,99.6,5.0,3.65,17.97,True,False,12,583.33,False,0.04
Land Rover Freelander 2 HSE SD4,Ahmedabad,2012,60000,Second,2179,187.74,5.0,23.5,12.35,False,False,13,4615.38,True,0.13
Maruti Alto 800 VXI,Pune,2017,38000,First,796,47.3,5.0,3.11,22.74,True,True,8,4750.0,False,0.07
Toyota Etios G,Kochi,2013,56344,First,1496,88.73,5.0,4.57,17.6,True,True,12,4695.33,False,0.05
Hyundai i20 Sportz Option,Mumbai,2014,17858,First,1197,80.0,5.0,5.32,17.0,True,True,11,1623.45,False,0.07
Hyundai i10 Sportz,Hyderabad,2012,53000,First,1197,78.9,5.0,3.2,20.36,True,True,13,4076.92,False,0.04
Maruti Swift VDI BSIV,Kochi,2016,67906,First,1248,74.0,5.0,5.63,25.2,False,True,9,7545.11,False,0.08
Hyundai EON Magna Plus,Hyderabad,2015,19000,First,814,55.2,5.0,3.0,21.1,True,True,10,1900.0,False,0.05
BMW 3 Series 320d,Mumbai,2010,67000,Second,1995,190.0,5.0,9.25,22.69,False,False,15,4466.67,True,0.05
Tata Indigo XL Classic Dicor,Delhi,2011,80000,First,1396,70.0,5.0,1.2,23.57,False,True,14,5714.29,False,0.02
Maruti Alto 800 LXI,Delhi,2015,61000,First,796,47.3,5.0,2.15,22.74,True,True,10,6100.0,False,0.05
Volkswagen Polo Diesel Highline 1.2L,Pune,2010,39000,First,1199,73.9,5.0,3.05,22.07,False,True,15,2600.0,False,0.04
Toyota Corolla Altis VL AT,Ahmedabad,2014,59000,First,1798,138.03,5.0,11.5,14.28,True,False,11,5363.64,False,0.08
Hyundai Santro Xing GLS,Hyderabad,2008,80931,First,1086,62.1,5.0,2.3,17.92,True,True,17,4760.65,False,0.04
Maruti Swift ZXI,Kolkata,2016,34000,First,1197,81.8,5.0,4.95,20.4,True,True,9,3777.78,False,0.06
Renault Scala Diesel RxL,Hyderabad,2013,130000,First,1461,84.8,5.0,4.75,21.64,False,True,12,10833.33,False,0.06
Maruti Vitara Brezza ZDi Plus,Coimbatore,2018,52380,First,1248,88.5,5.0,10.15,24.3,False,True,7,7482.86,False,0.11
Nissan Micra XV,Kolkata,2011,44000,First,1198,75.0,5.0,2.65,18.06,True,True,14,3142.86,False,0.04
Ford Figo Diesel EXI,Hyderabad,2015,84000,First,1399,68.05,5.0,3.8,20.0,False,True,10,8400.0,False,0.06
Honda CR-V 2.0 AT,Kochi,2017,41697,First,1997,141.1,5.0,16.68,13.1,True,False,8,5212.12,False,0.12
Nissan Terrano XV 110 PS,Pune,2014,163000,First,1461,108.5,5.0,5.0,19.01,False,True,11,14818.18,False,0.05
Toyota Etios Liva 1.2 G,Chennai,2011,42000,Second,1197,78.9,5.0,3.75,17.71,True,True,14,3000.0,False,0.05
Hyundai i20 Asta 1.4 CRDi,Jaipur,2013,129000,Third,1396,88.76,5.0,4.11,21.27,False,True,12,10750.0,False,0.05
Ford Figo Aspire 1.2 Ti-VCT Ambiente,Chennai,2015,32200,Second,1196,86.8,5.0,4.25,18.16,True,True,10,3220.0,False,0.05
Mitsubishi Pajero 2.8 GLX CRZ,Mumbai,2004,129000,First,2835,107.2,6.0,3.45,10.5,False,True,21,6142.86,False,0.03
Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,2014,40000,First,1968,174.33,5.0,22.5,17.11,False,False,11,3636.36,True,0.13
Toyota Innova 2.0 E,Delhi,2006,150000,First,1998,132.0,8.0,4.5,12.4,True,True,19,7894.74,False,0.03
Chevrolet Aveo U-VA 1.2 LS,Jaipur,2007,140000,First,1150,74.9,5.0,0.9,15.26,True,True,18,7777.78,False,0.01
Hyundai Getz GLS,Hyderabad,2006,63181,First,1341,83.0,5.0,1.85,15.3,True,True,19,3325.32,False,0.02
Honda Amaze S i-Dtech,Kolkata,2013,39575,First,1498,98.6,5.0,3.25,25.8,False,True,12,3297.92,False,0.03
Ford Ecosport 1.5 DV5 MT Titanium Optional,Coimbatore,2014,70374,First,1498,89.84,5.0,7.34,22.7,False,True,11,6397.64,False,0.08
Volkswagen CrossPolo 1.5 TDI,Kolkata,2015,26256,First,1498,88.5,5.0,4.25,20.14,False,True,10,2625.6,False,0.05
Hyundai Elite i20 Petrol Sportz,Delhi,2016,13460,First,1197,81.86,5.0,6.45,18.6,True,True,9,1495.56,False,0.08
Toyota Innova 2.5 V Diesel 8-seater,Chennai,2011,122000,Second,2494,102.0,8.0,10.75,12.8,False,True,14,8714.29,False,0.11
Mercedes-Benz M-Class ML 250 CDI,Kolkata,2015,58589,First,2143,203.2,5.0,27.75,15.26,False,False,10,5858.9,True,0.14
Maruti Wagon R LX BSIII,Jaipur,2005,115000,Second,1061,64.0,5.0,0.99,17.3,True,True,20,5750.0,False,0.02
Ford Endeavour 2.2 Trend AT 4X2,Pune,2016,75000,First,2198,158.0,7.0,24.0,12.62,False,False,9,8333.33,False,0.15
Hyundai Elite i20 Petrol Sportz,Jaipur,2016,30292,First,1197,81.86,5.0,6.1,18.6,True,True,9,3365.78,False,0.07
Honda WRV i-VTEC VX,Ahmedabad,2017,32248,First,1199,88.7,5.0,8.25,17.5,True,True,8,4031.0,False,0.09
Volkswagen Polo Petrol Highline 1.2L,Bangalore,2013,74000,First,1198,73.9,5.0,4.65,16.47,True,True,12,6166.67,False,0.06
Honda CR-V 2.0L 2WD MT,Mumbai,2014,56100,First,1997,153.86,5.0,9.75,13.7,True,True,11,5100.0,False,0.06
Hyundai Grand i10 1.2 Kappa Asta,Bangalore,2014,61325,First,1197,81.86,5.0,4.4,18.9,True,True,11,5575.0,False,0.05
Maruti Swift Dzire VXI,Kolkata,2014,33000,First,1197,85.8,5.0,3.99,19.1,True,True,11,3000.0,False,0.05
BMW 5 Series 2003-2012 530d,Coimbatore,2016,18090,First,2993,258.0,5.0,45.73,16.2,False,False,9,2010.0,True,0.18
Ford Ecosport 1.5 DV5 MT Ambiente,Kochi,2014,71390,First,1498,89.84,5.0,5.27,22.7,False,True,11,6490.0,False,0.06
Honda City i DTec V,Ahmedabad,2016,67000,First,1498,98.6,5.0,7.25,26.0,False,True,9,7444.44,False,0.07
Tata Indigo LS,Chennai,2008,99000,Second,1405,70.0,5.0,1.6,17.0,False,True,17,5823.53,False,0.02
Renault Duster 110PS Diesel RxL,Pune,2014,142000,Second,1461,108.45,5.0,6.0,19.01,False,True,11,12909.09,False,0.06
Hyundai i10 Sportz,Chennai,2010,26966,First,1197,78.9,5.0,3.0,20.36,True,True,15,1797.73,False,0.04
Honda Jazz 1.2 SV i VTEC,Mumbai,2015,27628,First,1199,88.7,5.0,4.95,18.7,True,True,10,2762.8,False,0.06
Maruti SX4 S Cross DDiS 200 Zeta,Hyderabad,2016,82497,First,1248,88.5,5.0,8.99,23.65,False,True,9,9166.33,False,0.1
Honda Accord VTi-L MT,Mumbai,2007,86000,Third,2354,144.0,5.0,1.85,11.9,True,True,18,4777.78,False,0.01
Volkswagen Polo Petrol Comfortline 1.2L,Coimbatore,2016,26981,First,1198,73.9,5.0,6.16,16.47,True,True,9,2997.89,False,0.08
Maruti Ritz VDi,Hyderabad,2010,110471,First,1248,73.9,5.0,3.5,21.1,False,True,15,7364.73,False,0.05
Honda Amaze S Petrol,Jaipur,2014,69000,First,1199,88.76,5.0,4.5,19.5,True,True,11,6272.73,False,0.05
Hyundai i20 1.2 Asta Option,Hyderabad,2017,12000,First,1197,81.83,5.0,7.75,18.6,True,True,8,1500.0,False,0.09
Renault Duster 85PS Diesel RxL,Hyderabad,2014,77500,First,1461,83.8,5.0,6.6,20.45,False,True,11,7045.45,False,0.08
Hyundai Grand i10 Magna,Kochi,2014,48031,First,1197,82.0,5.0,4.98,18.9,True,True,11,4366.45,False,0.06
BMW 3 Series 320d Highline,Chennai,2008,170000,Third,1995,181.0,5.0,9.75,16.07,False,False,17,10000.0,True,0.05
Ford Ecosport 1.5 DV5 MT Trend,Mumbai,2014,69565,First,1498,89.84,5.0,5.55,22.7,False,True,11,6324.09,False,0.06
Volkswagen Vento 1.5 TDI Highline AT,Hyderabad,2016,45492,First,1498,108.5,5.0,10.3,21.5,False,False,9,5054.67,False,0.09
Honda Accord 2.4 AT,Chennai,2011,85000,Second,2354,177.6,5.0,7.5,11.7,True,False,14,6071.43,False,0.04
Chevrolet Aveo 1.4,Hyderabad,2008,55902,First,1399,92.7,5.0,1.8,14.49,True,True,17,3288.35,False,0.02
Volkswagen Polo 1.2 MPI Highline Plus,Hyderabad,2017,18500,First,1199,74.0,5.0,6.25,16.2,True,True,8,2312.5,False,0.08
Mahindra Xylo D4 BS III,Hyderabad,2015,129750,Second,2489,93.7,7.0,6.8,14.95,False,True,10,12975.0,False,0.07
Hyundai i10 Magna AT,Hyderabad,2009,50902,First,1197,80.0,5.0,3.0,19.2,True,False,16,3181.38,False,0.04
Mahindra XUV500 W8 4WD,Coimbatore,2015,84725,First,2179,140.0,7.0,11.6,15.1,False,True,10,8472.5,False,0.08
Hyundai Elantra CRDi SX,Mumbai,2013,40000,Second,1582,126.24,5.0,6.95,22.7,False,True,12,3333.33,False,0.06
